原本阅读|文化娱乐|北京|2014.12|尚未获投
赤兔-LinkedIn领英网|社交网络|北京|2015.6|A轮
公司|文化娱乐|北京|2004.6|已被收购
途优科技|硬件|上海|2015.9|天使轮
竞技场|金融|天津|2014.9|尚未获投
工作宝|企业服务|广东|2014.8|尚未获投
就位网|企业服务|广东|2015.7|天使轮
DCI云联盟|企业服务|河南|2013.5|不明确
小地球旅行|旅游|北京|2014.12|尚未获投
包之网|金融|北京|2014.12|不明确
熊小米|文化娱乐|北京|2012.4|尚未获投
购途网|电子商务|四川|2012.5|不明确
公司|文化娱乐|江苏|2009.11|天使轮
健康猫|体育运动|广东|2015.3|A轮
特微特|企业服务|北京|2015.5|天使轮
并读新闻|文化娱乐|广东|2014.8|不明确
企e融-镭驰金控|金融|上海|2015.3|天使轮
推拿小狮|本地生活|山东|2015.4|尚未获投
驻客网络|房产服务|浙江|2014.11|天使轮
优思家教|教育|上海|2014.9|天使轮
叮铃科技|医疗健康|福建|2015.1|尚未获投
小脚丫|本地生活|上海|2015.4|尚未获投
公司|金融|上海|2014.12|天使轮
NextEV蔚来汽车|汽车交通|上海|2014.11|C轮
易快报|企业服务|北京|2014.11|Pre-A轮
嘉配科技|汽车交通|北京|2011.12|A轮
果乎|电子商务|上海|2015.2|尚未获投
微逛科技|电子商务|安徽|2012.8|尚未获投
创客隆电子|硬件|广东|2014.8|尚未获投
FAMIKU举佳爽|文化娱乐|上海|2014.9|B轮
最操盘|金融|北京|2015.4|天使轮
洋蜜网|电子商务|河南|2012.6|天使轮
公司|硬件|广东|2014.12|B轮
跟谁游|旅游|上海|2015.5|Pre-A轮
1号柜-云柜互联|电子商务|广东|2013.12|A轮
任游网-果范创想|旅游|四川|2014.3|A轮
睿能创意Gogoro电动摩托车|汽车交通|台湾|2014.1|A轮
开拍！-节操精选|文化娱乐|北京|2015.6|A轮
琥珀天气Amber Weather|工具软件|北京|2015.1|天使轮
环球赛乐（北京）科技有限公司|教育|北京|2014.3|天使轮
萌奇文化|文化娱乐|广东|2013.3|Pre-A轮
Hive游学|教育|上海|2015.5|A轮
公司|硬件|北京|2014.6|不明确
停车通|汽车交通|上海|2014.4|不明确
爱旅拍|旅游|北京|2015.1|不明确
著巢网|房产服务|上海|2014.9|天使轮
来拍吧|本地生活|重庆|2015.6|尚未获投
方寸销帮|企业服务|云南|2011.11|尚未获投
英铸策划|广告营销|北京|2013.10|尚未获投
品味码|工具软件|北京|2015.3|天使轮
Wederful 海外婚礼|本地生活|四川|2015.1|尚未获投
早教管家|教育|广东|2008.9|不明确
公司|汽车交通|浙江|2012.2|不明确
大神养车|汽车交通|广东|2014.3|不明确
月子汇所|医疗健康|北京|2014.6|不明确
来吧|旅游|北京|2015.1|不明确
流量助手|工具软件|北京|2015.2|不明确
O啦|本地生活|广东|2015.3|尚未获投
班家|教育|天津|2014.3|不明确
EV帮|汽车交通|上海|2015.6|尚未获投
商多多|房产服务|广东|2015.1|不明确
家十分-美家美户|房产服务|北京|2015.1|天使轮
公司|本地生活|江苏|2015.5|尚未获投
安徽美服网络|企业服务|安徽|2009.9|尚未获投
作业狗|教育|广东|2014.12|尚未获投
MC魔力工匠|电子商务|江苏|2012.7|尚未获投
豆芽学堂|教育|四川|2015.1|尚未获投
e代泊-泊友慧|汽车交通|上海|2014.4|A+轮
家政圈|本地生活|北京|2015.1|天使轮
随印科技|本地生活|上海|2015.7|天使轮
51金服-网贷工场|金融|广东|2014.6|天使轮
名师宝|教育|广东|2014.12|天使轮
公司|电子商务|北京|2014.12|尚未获投
金智教育|教育|江苏|2008.1|已上市
壹亩良田|金融|江苏|2015.1|尚未获投
上海汉果投资|金融|上海|2014.9|天使轮
Ecoshin醉映科技|电子商务|上海|2015.1|天使轮
上海毅梦网络|工具软件|上海|2014.4|天使轮
萝卜科技|硬件|北京|2014.4|天使轮
数展科技|企业服务|广东|2014.2|尚未获投
沐车网-圣则网络|汽车交通|河南|2014.7|尚未获投
云游数码|工具软件|福建|2013.6|尚未获投
公司|文化娱乐|北京|2010.11|不明确
燃健身APP|医疗健康|上海|2014.3|A轮
店客来|企业服务|北京|2015.2|天使轮
悠悠|社交网络|北京|2014.7|不明确
英氏月牙白|硬件|广东|2013.8|不明确
公路商店|电子商务|北京|2014.3|天使轮
藕荷|社交网络|广东|2013.3|不明确
VectorControl|工具软件|北京|2015.2|不明确
ZVR虚拟现实-MGlass|硬件|北京|2015.1|不明确
小秘书-避风港科技|工具软件|北京|2015.8|尚未获投
公司|硬件|四川|2010.8|天使轮
哇陶网络|电子商务|江苏|2015.1|天使轮
快券|本地生活|上海|2012.5|天使轮
教育客|教育|黑龙江|2014.10|天使轮
菠萝觅|本地生活|上海|2013.9|A轮
UHA友哈|社交网络|上海|2014.9|天使轮
TUNA吞拿科技|广告营销|上海|2014.7|天使轮
洋葱旅途|旅游|广东|2014.8|尚未获投
冰帆海淘|电子商务|北京|2014.6|天使轮
聆音智能钢琴|教育|浙江|2012.2|不明确
公司|文化娱乐|北京|2005.1|A轮
VPLUS万嘉文创|文化娱乐|北京|2014.6|A轮
国佳财富|金融|湖北|2014.5|A轮
Need你的-稻田科技|电子商务|北京|2015.1|Pre-A轮
美颜购(千品商贸)|电子商务|浙江|2014.5|尚未获投
没事找事|企业服务|浙江|2015.6|天使轮
师傅看车|汽车交通|北京|2015.1|A轮
育儿24小时|医疗健康|上海|2014.12|天使轮
谦艺术|电子商务|北京|2014.9|尚未获投
萌资|文化娱乐|浙江|2015.6|尚未获投
公司|教育|北京|2007.4|A轮
XDL机器人教育|教育|北京|2014.2|不明确
HCD合得国际|教育|上海|2003.3|B轮
中式美家|房产服务|福建|2012.5|尚未获投
巧思科技(巧思问卷系统)|企业服务|上海|2015.6|天使轮
搜狐快站|企业服务|北京|2014.3|不明确
用手|电子商务|浙江|2015.2|尚未获投
爱吧婚嫁网|本地生活|浙江|2015.5|尚未获投
友钱网|金融|浙江|2014.12|尚未获投
洁小熊-爱优一周|本地生活|四川|2014.1|天使轮
公司|社交网络|北京|2012.6|天使轮
风际游戏(三剑豪)|游戏|四川|2013.3|A轮
一点互动|金融|四川|2014.7|天使轮
偶像计划|文化娱乐|上海|2014.10|Pre-A轮
囧游部落|旅游|重庆|2014.12|尚未获投
快追小说|文化娱乐|广东|2013.10|不明确
游戏茶馆|游戏|四川|2013.10|天使轮
博识医疗云|医疗健康|北京|2014.4|天使轮
挖豆WADO|社交网络|福建|2014.7|天使轮
金极点|工具软件|北京|2008.5|已被收购
公司|本地生活|北京|2015.2|天使轮
高拍APP-誉高科技|体育运动|广东|2014.7|天使轮
一朵小花|电子商务|北京|2007.11|不明确
e速运|物流|北京|2014.10|不明确
原本农品|电子商务|河南|2014.9|不明确
随游网|旅游|北京|2015.1|不明确
投投有道|广告营销|广东|2014.11|尚未获投
网贷小二|金融|广东|2014.10|尚未获投
泼辣熊|工具软件|北京|2014.8|天使轮
卡车帮|汽车交通|北京|2013.6|天使轮
公司|金融|广东|2014.7|天使轮
红鸿牛-红牛网|金融|广东|2015.3|天使轮
Wisdom维氏盾-易起查|金融|上海|2011.6|A轮
彩云BANK-聚识金融|金融|上海|2015.5|天使轮
第一传媒网|文化娱乐|北京|2015.10|天使轮
百年餐饮网|本地生活|北京|2014.9|天使轮
老师助手-鑫豪世纪|教育|北京|2015.4|尚未获投
豆米游戏中心|游戏|广东|2014.6|天使轮
果糖移动-超能部|文化娱乐|北京|2015.6|A轮
省省回头车|物流|广东|2014.4|Pre-A轮
公司|金融|天津|2011.12|Pre-A轮
翡翠教育|教育|北京|2012.8|A轮
Cameron Sino|硬件|香港|2004.5|尚未获投
61乐学|教育|北京|2014.5|尚未获投
比特基因-曼因生物|医疗健康|上海|2014.9|天使轮
云游图|旅游|上海|2013.11|天使轮
哈喽维修|硬件|北京|2015.1|不明确
酷匠网|文化娱乐|江苏|2013.4|天使轮
阳光雨露|金融|北京|2015.3|尚未获投
寿全斋|电子商务|上海|2012.11|A轮
公司|企业服务|福建|2015.4|A+轮
乐驾科技-车萝卜CarRobot|汽车交通|北京|2015.1|B轮
小猪巴士|汽车交通|广东|2014.3|A轮
北半球传媒-北半球国际|文化娱乐|北京|2012.12|Pre-A轮
爱圈|社交网络|广东|2015.1|尚未获投
嘟嘟巴士|汽车交通|广东|2015.1|B轮
空格-美哒网络|本地生活|浙江|2015.6|A轮
鼎晶生物|医疗健康|上海|2012.9|A轮
凌声芯语音|教育|北京|2005.3|A轮
雄猫软件|金融|浙江|2014.8|A轮
公司|教育|广东|2014.4|天使轮
健康之家|医疗健康|北京|2014.5|不明确
绿豆家装|房产服务|北京|2015.1|A轮
驴行者|硬件|北京|2015.1|天使轮
爱家纪|房产服务|广东|2014.11|Pre-A轮
装修师傅网-小牛装修|房产服务|广东|2013.12|尚未获投
过家家|电子商务|广东|2014.12|不明确
智汇邦|社交网络|北京|2014.8|不明确
婆媳相处之道|文化娱乐|四川|2015.5|天使轮
合伙圈|金融|北京|2014.12|不明确
公司|社交网络|上海|2015.3|不明确
皇包车|旅游|北京|2013.7|B轮
爱搜宝|电子商务|湖北|2015.5|尚未获投
奇橙|文化娱乐|北京|2014.3|不明确
老李庄|电子商务|四川|2013.12|不明确
医度在线|教育|北京|2013.4|不明确
新动|广告营销|北京|2015.3|不明确
养生抽屉|本地生活|北京|2015.3|尚未获投
祖龙娱乐|游戏|北京|2014.9|A轮
学姐帮|社交网络|四川|2015.4|天使轮
公司|硬件|广东|2015.1|天使轮
快销|企业服务|河南|2010.5|不明确
约车吧|汽车交通|广东|2014.7|不明确
酷牛运动|体育运动|北京|2012.4|不明确
美丽4.0|本地生活|上海|2015.6|天使轮
跷鱼|本地生活|重庆|2015.1|不明确
万象众筹|金融|湖南|2015.3|天使轮
爪爪科技|本地生活|广东|2015.4|Pre-A轮
美屏科技|本地生活|广东|2015.4|天使轮
找啦|企业服务|北京|2014.7|Pre-A轮
公司|企业服务|上海|2006.9|尚未获投
快快租车-KKBot智能盒|汽车交通|广东|2014.6|A轮
逗播-几墨网络|文化娱乐|江苏|2015.4|天使轮
行家保险网|金融|上海|2015.1|A轮
芒果TV|文化娱乐|湖南|2006.6|B轮
明师教育-明师在线|教育|广东|2002.3|B轮
好雨科技(好雨云)|企业服务|北京|2015.5|天使轮
沙发旅行|旅游|上海|2015.6|Pre-A轮
钛度科技|硬件|上海|2014.11|A轮
因果树|金融|北京|2014.12|A轮
公司|金融|北京|2014.10|Pre-A轮
现金宝|金融|上海|2005.2|不明确
空车位|汽车交通|北京|2015.6|尚未获投
启飞教育|教育|上海|2015.2|天使轮
来霸笔|企业服务|北京|2015.2|不明确
小树时代|金融|广东|2015.1|不明确
印相者|本地生活|广东|2015.1|不明确
自信|金融|上海|2015.5|不明确
51韩流馆|电子商务|浙江|2014.12|不明确
中国棋牌网|文化娱乐|广东|2009.9|不明确
公司|文化娱乐|上海|2010.3|不明确
春苗作文宝|教育|北京|2015.4|不明确
0元停车|汽车交通|北京|2011.9|尚未获投
烟火|社交网络|北京|2014.12|天使轮
避迟|工具软件|广东|2013.4|不明确
满乐卡|企业服务|广东|2015.3|Pre-A轮
爱内测|企业服务|广东|2015.5|不明确
托儿宝|教育|河北|2014.8|不明确
敦煌在线|本地生活|甘肃|2010.1|不明确
首安信息|企业服务|北京|2009.10|Pre-A轮
公司|本地生活|广东|2013.12|天使轮
VEO纽视网络|企业服务|上海|2014.7|天使轮
麦思互动|企业服务|广东|2012.11|天使轮
南瓜说|电子商务|广东|2015.5|天使轮
Hi现场|文化娱乐|北京|2015.3|天使轮
图腾贷|金融|四川|2014.8|A轮
FR时尚再售|电子商务|福建|2014.10|尚未获投
山海乐游|游戏|广东|2013.7|天使轮
五线开花视频课堂|教育|上海|2013.8|不明确
米米生活|本地生活|四川|2015.4|天使轮
公司|本地生活|四川|2014.8|天使轮
兼职乐|企业服务|河北|2015.3|不明确
7点钟|本地生活|北京|2014.12|天使轮
创联汇通|金融|云南|2014.12|不明确
Go自驾游|旅游|云南|2015.1|不明确
找浆纸|电子商务|广东|2015.3|Pre-A轮
悦洋度假|旅游|上海|2014.8|A轮
被窝找房|房产服务|广东|2015.3|不明确
圆晟行|金融|上海|2012.12|不明确
易享贷|金融|广东|2015.1|不明确
公司|社交网络|北京|2015.1|Pre-A轮
优客工场URWork|房产服务|北京|2015.4|B轮
亿宝城|电子商务|广东|2012.5|天使轮
麦步智能手表|硬件|广东|2014.12|不明确
薪朋|企业服务|北京|2014.12|不明确
行我行|汽车交通|浙江|2012.11|天使轮
悟空驾考|汽车交通|四川|2015.1|不明确
去拍啊|本地生活|广东|2015.1|天使轮
G妹游戏|游戏|香港|2010.1|不明确
童星汇|教育|广东|2015.2|天使轮
公司|社交网络|福建|2015.1|不明确
跳槽|企业服务|上海|2013.12|不明确
约单-嘉泽无限|本地生活|北京|2015.3|Pre-A轮
饭斗士|本地生活|重庆|2013.4|天使轮
万商汇|电子商务|浙江|2013.10|A轮
唯美会|本地生活|广东|2014.11|Pre-A轮
魔石学院|教育|北京|2015.5|天使轮
细胞|社交网络|北京|2015.5|不明确
轻松家电|本地生活|广东|2012.5|A轮
无何有|文化娱乐|广东|2014.8|不明确
公司|房产服务|北京|2015.1|天使轮
猎车网|汽车交通|天津|2014.6|尚未获投
真星座|社交网络|北京|2014.1|天使轮
一见视频|企业服务|北京|2014.8|Pre-A轮
车百用|汽车交通|浙江|2014.8|尚未获投
E代送|物流|北京|2015.3|尚未获投
B座12楼|文化娱乐|浙江|2013.6|天使轮
微定义|本地生活|河南|2015.5|尚未获投
奢侈4啦|电子商务|北京|2015.7|天使轮
燎原创业社交|社交网络|江苏|2015.1|天使轮
公司|电子商务|上海|2015.1|不明确
聚交|社交网络|上海|2012.11|天使轮
绚味餐厅|本地生活|北京|2014.9|天使轮
Tap Plex|企业服务|广东|2013.10|天使轮
九品堂|企业服务|山东|2014.11|尚未获投
言几又|文化娱乐|上海|2013.10|A轮
扣丁学堂|教育|北京|2014.10|天使轮
如米公寓|房产服务|四川|2014.12|不明确
出类|文化娱乐|上海|2013.5|天使轮
老师好-师全师美|教育|北京|2014.12|A+轮
公司|教育|北京|2014.7|天使轮
享食|社交网络|上海|2015.5|尚未获投
微奥科技|硬件|江苏|2010.8|尚未获投
喔趣考勤|企业服务|上海|2015.6|尚未获投
阿古道|本地生活|广东|2014.9|尚未获投
科华游艇|硬件|江苏|2006.3|尚未获投
能塔Nonda智能硬件|硬件|广东|2014.8|天使轮
大嘴鱼|电子商务|湖北|2015.1|天使轮
BIGLog德擎数据|企业服务|浙江|2015.7|不明确
财联社-蓝鲸传媒|文化娱乐|上海|2015.3|A轮
公司|教育|北京|2014.5|不明确
寻道|旅游|北京|2015.2|不明确
天下钓鱼|文化娱乐|上海|2012.1|尚未获投
享钓鱼|本地生活|四川|2015.1|不明确
车源100|汽车交通|天津|2014.9|不明确
药师在线|教育|北京|2014.3|不明确
真玉汇|电子商务|北京|2015.1|不明确
加班狗|本地生活|重庆|2014.12|不明确
兆米信息|广告营销|上海|2015.1|不明确
去保养(氦修驿站)|汽车交通|上海|2014.6|天使轮
公司|硬件|北京|2015.1|天使轮
齐装网|房产服务|江苏|2012.3|A轮
丰登街|社交网络|浙江|2014.12|天使轮
参餐|本地生活|上海|2013.4|天使轮
基云惠康|医疗健康|北京|2014.7|天使轮
爱到家|本地生活|重庆|2015.1|天使轮
晖派衣柜|电子商务|湖南|2014.6|尚未获投
骆驼读书|社交网络|四川|2014.5|天使轮
e姨好家政网|本地生活|广东|2015.4|不明确
好老师联盟|教育|浙江|2015.3|天使轮
公司|物流|上海|2014.11|尚未获投
OG 聚流行|电子商务|北京|2014.7|不明确
如是娱乐法|企业服务|北京|2015.4|不明确
魔魔达|本地生活|上海|2015.3|天使轮
东家-有朋网络|电子商务|浙江|2014.6|A轮
100订货平台|电子商务|黑龙江|2013.8|尚未获投
集游|旅游|北京|2015.1|天使轮
小麻袋|旅游|四川|2014.9|天使轮
微拍堂|电子商务|浙江|2014.12|不明确
星期衣|电子商务|北京|2015.1|B轮
公司|文化娱乐|北京|2015.2|不明确
书巢|文化娱乐|北京|2015.5|天使轮
OK手游-畅玩互动|游戏|广东|2014.10|天使轮
我的班|教育|浙江|2014.1|天使轮
See APP碳原子科技|电子商务|广东|2015.1|A轮
尚讯云兼职|企业服务|湖北|2014.12|天使轮
千喜来客|电子商务|上海|2014.1|天使轮
正循环科技|汽车交通|广东|2014.12|天使轮
嗨课|教育|江苏|2015.1|Pre-A轮
宇宙鲜果|电子商务|北京|2015.3|尚未获投
公司|汽车交通|上海|2014.10|不明确
维康恒科技|医疗健康|北京|2014.5|尚未获投
易中医|医疗健康|北京|2014.12|天使轮
汽车街|汽车交通|上海|2014.3|不明确
爱街|本地生活|北京|2014.2|不明确
返学费|教育|湖北|2011.10|不明确
金蝶软件|企业服务|广东|1993.6|已上市
超级宝宝健康管家|医疗健康|上海|2015.3|不明确
鹅窗网|企业服务|上海|2015.1|天使轮
加和科技ReachMax|广告营销|北京|2013.3|A轮
公司|企业服务|北京|2015.2|天使轮
怡驾|汽车交通|湖北|2015.1|天使轮
淘在路上|旅游|上海|2014.9|B轮
小伴龙|教育|广东|2012.6|B轮
黄太吉|本地生活|北京|2012.7|B+轮
Fast4ward直线竞速赛|体育运动|北京|2015.10|天使轮
修机100|本地生活|广东|2015.4|天使轮
乐花花|电子商务|广东|2015.1|不明确
艺龙旅行|旅游|北京|1999.5|已上市
遮遮|社交网络|上海|2012.9|Pre-A轮
公司|企业服务|上海|1998.3|已被收购
财猫|金融|北京|2015.4|天使轮
CAIDAO才到|企业服务|上海|2015.5|不明确
医诚爱|医疗健康|北京|2015.1|不明确
学乐云平台|教育|浙江|2002.7|B轮
生物探索|医疗健康|江苏|2010.8|不明确
大糖医|医疗健康|上海|2014.4|天使轮
增值e|金融|广东|2014.6|不明确
必要商城|电子商务|北京|2014.12|A轮
人人猎|企业服务|北京|2013.12|不明确
公司|医疗健康|北京|2015.4|不明确
辣妈日记|文化娱乐|北京|2015.3|不明确
洗衣皇后|本地生活|安徽|2011.3|不明确
推推邦|本地生活|上海|2012.6|已被收购
人人理财|金融|北京|2015.4|不明确
我爱足球|体育运动|广东|2012.3|天使轮
止一堂|医疗健康|上海|2012.4|不明确
知识印象|教育|北京|2014.7|A轮
食元APP|电子商务|北京|2014.4|天使轮
安个家|房产服务|上海|2014.12|天使轮
公司|物流|北京|2002.6|天使轮
杰客网|本地生活|北京|2015.2|天使轮
EUHO优禾生活|电子商务|上海|2003.4|A轮
放羊团|电子商务|福建|2014.1|不明确
微恒|教育|四川|2014.3|天使轮
造价通|房产服务|广东|2004.9|不明确
缴费100|本地生活|重庆|2012.7|天使轮
Ask|社交网络|北京|2015.3|不明确
大推手|广告营销|广东|2015.5|天使轮
和财私募网|金融|浙江|2015.3|不明确
公司|金融|北京|2015.1|天使轮
雪鲤鱼|游戏|上海|2005.5|已被收购
爱时间|社交网络|北京|2014.8|天使轮
UU跑腿|本地生活|河南|2014.7|天使轮
叫个服务|本地生活|上海|2015.1|天使轮
龙安互动|硬件|上海|2010.10|天使轮
优爱医护|医疗健康|北京|2013.9|不明确
毕坤科技|汽车交通|上海|2014.11|天使轮
歇会儿|旅游|北京|2014.8|天使轮
慧眼驾车|汽车交通|山东|2015.1|天使轮
公司|社交网络|北京|2014.9|不明确
思湃广告|广告营销|上海|2014.6|不明确
新元素医疗|医疗健康|广东|2005.1|C轮
ISQ520微商城|电子商务|湖北|2014.11|不明确
小懒养车|汽车交通|北京|2014.6|不明确
VoCore|硬件|北京|2013.12|不明确
潮汐车锁|汽车交通|北京|2015.1|天使轮
极限运动|本地生活|北京|2014.6|天使轮
清显科技|硬件|北京|2014.5|天使轮
快乐投资学院|教育|北京|2014.6|不明确
公司|金融|广东|2014.3|天使轮
上海树维信息|教育|上海|2011.8|已被收购
光谷创业咖啡|金融|湖北|2012.3|天使轮
海鸟科技|游戏|湖南|2015.4|尚未获投
宝品|电子商务|上海|2015.1|天使轮
小厨帮|本地生活|陕西|2014.4|Pre-A轮
凹凸拼-考米爱车|汽车交通|北京|2015.5|天使轮
毛豆街|电子商务|浙江|2014.1|天使轮
子期软件|文化娱乐|河北|2015.4|天使轮
瑞云智锐|电子商务|北京|2014.9|不明确
公司|医疗健康|北京|2014.8|Pre-A轮
草包网|电子商务|广东|2014.6|天使轮
多鱼闪修|本地生活|北京|2014.12|天使轮
台湾旅游|旅游|北京|2004.3|不明确
纸笔墨|文化娱乐|北京|2015.3|不明确
美搜搜|本地生活|福建|2014.12|不明确
最强大脑|教育|云南|2014.9|不明确
芝士阅读|文化娱乐|北京|2014.9|天使轮
膝大大|硬件|广东|2014.6|不明确
试客派|电子商务|广东|2014.8|天使轮
公司|本地生活|北京|2014.12|天使轮
食好运煎饼|本地生活|北京|2014.6|天使轮
唠唠|社交网络|天津|2014.6|天使轮
网众验房|房产服务|四川|2015.3|尚未获投
老友网|医疗健康|四川|2014.6|不明确
灵镜VR眼镜|硬件|北京|2014.5|A轮
我是农民|电子商务|浙江|2014.9|A轮
千诚普恵金融|金融|广东|2015.2|不明确
容么么|本地生活|北京|2014.12|天使轮
美之贻|本地生活|广东|2014.5|不明确
公司|汽车交通|北京|2015.1|不明确
1A网|文化娱乐|北京|2014.6|不明确
TI纹身|本地生活|北京|2014.6|不明确
西游帮|金融|北京|2014.9|不明确
淘医生|医疗健康|广东|2014.6|不明确
七号厅|社交网络|浙江|2014.10|不明确
第e物流|企业服务|上海|2014.9|不明确
懒窝|电子商务|江西|2014.6|不明确
莞尔|电子商务|山东|2015.1|天使轮
嘿设汇|教育|湖北|2014.12|A轮
公司|工具软件|江苏|2014.10|天使轮
口袋理财|金融|上海|2014.12|A轮
品优移动|硬件|广东|2011.3|Pre-A轮
旅拍|本地生活|广东|2015.3|天使轮
好车伯乐|汽车交通|上海|2014.11|A轮
LIGHTNING雷光|硬件|安徽|2015.5|不明确
直布购物助手|电子商务|北京|2015.3|不明确
脸帮|社交网络|陕西|2013.6|不明确
中奥到家(中奥物业)|本地生活|广东|2005.1|已上市
万贝贷|金融|广东|2014.6|天使轮
公司|文化娱乐|北京|2014.11|天使轮
爆米兔|企业服务|北京|2015.3|不明确
BB车险|汽车交通|北京|2015.4|天使轮
炫轮|硬件|四川|2014.9|天使轮
六畜兴网|电子商务|河南|2014.7|天使轮
房江湖|房产服务|北京|2014.1|已被收购
车护师|汽车交通|江苏|2015.3|不明确
聒聒|社交网络|北京|2015.4|不明确
康复大师|医疗健康|四川|2015.4|天使轮
LKK洛可可|硬件|北京|2004.11|不明确
公司|文化娱乐|北京|2015.2|尚未获投
星引力|游戏|北京|2014.3|天使轮
品效通BiddingOS|广告营销|广东|2015.4|天使轮
床之衣|电子商务|上海|2015.4|Pre-A轮
民族书画艺术网|电子商务|四川|2014.5|不明确
代练通|游戏|湖南|2013.12|尚未获投
一呼医生|医疗健康|北京|2014.7|A轮
漫乐煲|教育|四川|2014.3|不明确
GUYS环球体验|旅游|四川|2015.1|不明确
金海攀月有笔记网|电子商务|上海|2014.6|天使轮
公司|旅游|广东|2012.5|天使轮
E鲜果|电子商务|北京|2015.1|天使轮
大果网|电子商务|北京|2015.3|Pre-A轮
拓实医疗|医疗健康|北京|2013.6|A轮
闪电报销|企业服务|北京|2014.4|天使轮
白领-嗨盗券|本地生活|浙江|2013.12|天使轮
上海统英科技|企业服务|上海|2015.5|尚未获投
夹克的虾-夹克厨房|本地生活|北京|2014.7|天使轮
北京黑格科技|金融|北京|2015.2|Pre-A轮
图麟科技|企业服务|上海|2014.6|A轮
公司|本地生活|浙江|2014.4|不明确
小苹果|电子商务|浙江|2014.8|不明确
爱德购|电子商务|广西|2014.12|不明确
天天陪护|医疗健康|四川|2015.3|天使轮
在途房车|旅游|北京|2015.1|不明确
好产品|社交网络|浙江|2015.1|不明确
红白蓝|社交网络|陕西|2014.8|不明确
好胎屋汽车生活网|汽车交通|广东|2014.12|A轮
唯聘|企业服务|浙江|2014.1|不明确
电气传动网|电子商务|北京|2015.5|不明确
公司|硬件|上海|2014.5|不明确
盘石网盟|广告营销|浙江|2004.11|B轮
搜艇网|汽车交通|海南|2015.3|不明确
趣播|文化娱乐|北京|2014.9|天使轮
石头ROM|硬件|上海|2014.5|天使轮
USTGROW|硬件|北京|2013.11|不明确
公主日记|社交网络|四川|2014.6|天使轮
索引留学|教育|山东|2014.4|不明确
脉度理疗(脉度良子)|本地生活|北京|2014.10|Pre-A轮
月亮盒子|文化娱乐|北京|2014.4|不明确
公司|企业服务|北京|2016.5|天使轮
意帝商城|电子商务|上海|2015.5|不明确
小狗管家|本地生活|北京|2015.1|不明确
图吧|汽车交通|北京|2004.12|C轮
银子铺|金融|浙江|2015.2|不明确
XCOS偶像计划|文化娱乐|天津|2014.9|天使轮
势为科技|企业服务|浙江|2015.3|天使轮
好孕帮|医疗健康|北京|2014.11|A轮
乐学高考|教育|北京|2014.12|天使轮
POWER FOR POINT|企业服务|台湾|2014.10|不明确
公司|汽车交通|重庆|2014.7|天使轮
索引教育|教育|上海|1992.6|不明确
CG模型网|文化娱乐|湖南|2015.2|不明确
嘉佣坊|本地生活|北京|2009.7|A轮
停简单|汽车交通|北京|2014.12|战略投资
堃元智慧|企业服务|广东|2013.11|天使轮
重庆省心宝汽车|汽车交通|重庆|2014.10|A+轮
弘成答疑网|教育|北京|2006.6|不明确
风花旅行|旅游|北京|2014.9|天使轮
e运动|体育运动|北京|2014.5|不明确
公司|电子商务|浙江|2014.7|A轮
微漾美代|电子商务|广东|2015.3|不明确
易成商城|本地生活|福建|2012.6|天使轮
意锐新创科技|企业服务|北京|2002.1|不明确
汉沃财富|金融|广东|2014.9|不明确
变脸说|社交网络|湖北|2014.9|天使轮
奇裁网|电子商务|江苏|2013.5|不明确
SimShow量体试衣|电子商务|四川|2014.1|不明确
团课|本地生活|北京|2015.3|不明确
陪游游|旅游|广东|2013.9|不明确
公司|企业服务|北京|2015.1|不明确
易煤网|电子商务|上海|2014.8|天使轮
汇桔网|电子商务|广东|2013.7|天使轮
约养车|汽车交通|北京|2015.1|天使轮
云西游智行车-西游科技|硬件|浙江|2015.1|尚未获投
女神微差事|企业服务|上海|2014.11|不明确
创业盒子|企业服务|北京|2015.5|天使轮
黑镜科技|企业服务|北京|2015.3|天使轮
1箱子|电子商务|北京|2015.3|天使轮
超玩会|游戏|四川|2015.1|不明确
公司|金融|广东|2014.11|不明确
钱会计|企业服务|上海|2012.7|不明确
传送科技|硬件|北京|2011.5|C轮
易得融信|企业服务|浙江|2012.6|天使轮
1号兴趣班|教育|浙江|2012.6|天使轮
DoraHacks|教育|北京|2015.4|尚未获投
走走优惠|电子商务|北京|2014.11|不明确
职考吧|教育|北京|2014.7|不明确
比得网|旅游|四川|2014.12|不明确
茜雅科技|广告营销|广东|2013.7|不明确
公司|教育|上海|2007.9|不明确
EasyAPI服务平台|企业服务|江苏|2015.5|天使轮
共时理财|金融|浙江|2014.11|不明确
跷鱼科技|社交网络|重庆|2015.1|天使轮
尚俭太空舱酒店|旅游|陕西|2013.7|A轮
因诺威创业管理咨询|企业服务|广东|2013.12|天使轮
thinkive|企业服务|广东|2006.12|天使轮
笃行科技|企业服务|江苏|2010.4|Pre-A轮
乐誓资产|金融|上海|2014.2|A轮
菜上网|电子商务|广东|2015.5|天使轮
公司|体育运动|天津|2015.8|尚未获投
港漂圈|本地生活|香港|2011.5|不明确
茅炉|企业服务|浙江|2016.4|天使轮
开发者头条|文化娱乐|江苏|2015.2|不明确
聪头金融|金融|上海|2014.7|Pre-A轮
房万家|房产服务|广东|2015.5|天使轮
每日兼职|企业服务|陕西|2015.2|天使轮
文案狗|工具软件|北京|2015.3|不明确
